ra,status,status_msg,ckt_id,service_type,dryrun,payload,update_time
737069,Success,Service provisioning success,TC_69,CEN-L2,"[{u'RFS1': u'<rpc xmlns=""urn:ietf:params:xml:ns:netconf:base:1.0""\n     message-id=""2"">\n  <edit-config xmlns:nc=""urn:ietf:params:xml:ns:netconf:base:1.0"">\n    <target>\n      <running/>\n    </target>\n    <test-option>test-then-set</test-option>\n    <error-option>rollback-on-error</error-option>\n    <with-inactive xmlns=""http://tail-f.com/ns/netconf/inactive/1.0""/>\n    <config>\n      <mpls-l2vpn xmlns=""http://com.cisco/bharti/mpls-l2vpn"">\n        <ckt-id>TC_69</ckt-id>\n        <bandwidth>10240</bandwidth>\n        <reconcile>false</reconcile>\n        <order>\n          <ra>737069</ra>\n          <date-of-provisioning>05052020</date-of-provisioning>\n        </order>\n        <service>\n          <business>\n            <type>tng</type>\n          </business>\n        </service>\n        <primary-pwid>100000000</primary-pwid>\n        <destn>\n          <npe>\n            <devices>\n              <device>BGL_ARP_901_1AG_CASR9KTR143</device>\n              <interface-list>\n                <intf-id>GigabitEthernet0/3/1/13</intf-id>\n                <subintf-id>469</subintf-id>\n              </interface-list>\n            </devices>\n          </npe>\n          <type>lm-other</type>\n        </destn>\n        <src>\n          <lagg>\n            <devices>\n              <device>BGL_ARP_901_1AG_CASR9KTR143</device>\n            </devices>\n          </lagg>\n          <access>\n            <device>BGL_KVR_901_1AC_T_CASR920R032</device>\n            <interface>\n              <intf-id>GigabitEthernet0/0/2</intf-id>\n              <intf-id2>GigabitEthernet0/0/3</intf-id2>\n            </interface>\n            <evc>\n              <vlan-id>469</vlan-id>\n            </evc>\n          </access>\n        </src>\n        <mtu/>\n      </mpls-l2vpn>\n    </config>\n  </edit-config>\n</rpc>\n'}, {u'BGL_KVR_901_1AC_T_CASR920R032': u'\n\npolicy-map NSO_10Mb\n class class-default\n  police cir 10240000 bc 1920000\n   conform-action transmit\n   exceed-action drop\n  !\n  set discard-class 3\n  set mpls experimental imposition 3\n !\n!\ninterface GigabitEthernet0/0/2\n service instance 469 ethernet\n  description #FTTB#TNG#TC_69#737069#10240#05052020#\n  encapsulation dot1q 469\n  rewrite ingress tag pop 1 symmetric\n  l2protocol forward\n  service-policy input NSO_10Mb\n  xconnect 192.168.53.130 100000000 encapsulation mpls\n   no mpls control-word\n  exit\n exit\n no keepalive\n mtu           9202\n load-interval 30\nexit\n'}, {u'BGL_ARP_901_1AG_CASR9KTR143': u'policy-map NSO_10Mb\n class class-default\n  police rate 10240000 bps burst 1920000 bytes\n   conform-action transmit\n   exceed-action drop\n  !\n  set discard-class 3\n  set mpls experimental imposition 3\n !\n end-policy-map\n!\ninterface GigabitEthernet 0/3/1/13\n mtu 9216\n no shutdown\nexit\ninterface GigabitEthernet 0/3/1/13.5000 l2transport\n description #FTTB#TNG#TC_69#737069#10240#05052020#\n encapsulation dot1q 469\n service-policy input NSO_10Mb\n no shutdown\n rewrite ingress tag pop 1 symmetric\nexit\nl2vpn\n pw-class CEN-CW-FAT\n  encapsulation mpls\n   control-word\n   load-balancing\n    flow-label both\n   exit\n  exit\n exit\n xconnect group CEN-NSO\n  p2p TC_69\n   interface GigabitEthernet0/3/1/13.5000\n   neighbor ipv4 10.225.119.167 pw-id 100000000\n    pw-class CEN-CW-FAT\n   exit\n  exit\n exit\nexit\n'}]","{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/0/2', u'intf-id2': u'GigabitEthernet0/0/3'}, u'device': u'BGL_KVR_901_1AC_T_CASR920R032', u'evc': {u'svlan': u'469'}}]}, u'service': {u'business': {u'type': u'tng'}}, u'ckt-id': u'TC_69', u'destn': {u'npe': {u'devices': [{u'device': u'BGL_ARP_901_1AG_CASR9KTR143', u'interface-list': [{u'intf-id': u'GigabitEthernet0/3/1/13', u'svlan': u'469'}]}]}}, u'bandwidth': u'10240', u'downtime': u'false', u'order': {u'ra': 737069, u'lsi': u'13535510'}}]}",2020-05-05T05:41:42.986Z
3448925,Failed,"{u'message': u'Device Sync Operation Error', u'type': u'DeviceError', u'details': [{u'status': u'in-sync', u'deviceName': u'MUM_NAR_911_2AC_HAT950BR088'}, {u'status': u'error', u'deviceName': u'MUM_LGH_901_1AG_A_HCX6X8AR017', u'info': u'Failed to authenticate towards device MUM_LGH_901_1AG_A_HCX6X8AR017: Unknown SSH host key'}, {u'status': u'error', u'deviceName': u'MUM_LGH_901_2AG_A_HCX6HX8AR034', u'info': u'Device is not available in any controllers'}]}",UBOI-ANG1642394,CEN-L2,no dry run found,"{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/3/7'}, u'device': u'MUM_NAR_911_2AC_HAT950BR088'}]}, u'service': {u'business': {u'type': u'tng'}}, u'ckt-id': u'UBOI-ANG1642394', u'destn': {u'lagg': {u'devices': [{u'device': u'MUM_LGH_901_1AG_A_HCX6X8AR017', u'interface-list': [{u'intf-id': u'Eth-Trunk24', u'svlan': u'4028'}]}, {u'device': u'MUM_LGH_901_2AG_A_HCX6HX8AR034', u'interface-list': [{u'intf-id': u'Eth-Trunk24', u'svlan': u'4028'}]}]}}, u'bandwidth': u'8192', u'downtime': u'false', u'order': {u'date-of-provisioning': u'05052020', u'ra': 3448925, u'lsi': u'13558723'}}]}",2020-05-05T06:55:49.578Z
73707,Failed,"Circuit ID - TC_7:Qos policy Global_QOS not exist on BGL_BFD_933_1AC_B_CASR920R420
Qos policy Global_QOS not exist on BGL_DDK_907_1AC_CASR920R415",TC_7,CEN-L2,no dry run found,"{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/0/11'}, u'device': u'BGL_BFD_933_1AC_B_CASR920R420', u'evc': {u'svlan': u'100'}}]}, u'service': {u'mobility': {u'type': u'2G-L2'}}, u'ckt-id': u'TC_7', u'destn': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/0/8'}, u'device': u'BGL_DDK_907_1AC_CASR920R415', u'evc': {u'svlan': u'100'}}]}, u'bandwidth': u'4096', u'downtime': u'false', u'order': {u'ra': 73707, u'lsi': u'0'}}]}",2020-05-05T07:35:50.975Z
737023,Failed,Circuit ID - TC_23:Qos policy Global_QOS not exist on BGL_NRL_901_1AC_T_CASR920R032,TC_23,CEN-L2,no dry run found,"{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/0/8'}, u'device': u'BGL_VAS_933_1AC_B_CASR920R220', u'evc': {u'svlan': u'102', u'cvlan': u'103'}}]}, u'service': {u'mobility': {u'type': u'2G-L2'}}, u'ckt-id': u'TC_23', u'destn': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/0/5'}, u'device': u'BGL_NRL_901_1AC_T_CASR920R032', u'evc': {u'svlan': u'102', u'cvlan': u'103'}}]}, u'bandwidth': u'4096', u'downtime': u'false', u'order': {u'ra': 737023, u'lsi': u'0'}}]}",2020-05-05T07:36:02.220Z
737043,Failed,Circuit ID - TC_43:Qos policy Global_QOS not exist on BGL_NRL_901_1AC_T_CASR920R032,TC_43,CEN-L2,no dry run found,"{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/4/0'}, u'device': u'BGL_GVW_901_1AC_CASR903R032', u'evc': {u'svlan': u'104'}}]}, u'service': {u'mobility': {u'type': u'2G-L2'}}, u'ckt-id': u'TC_43', u'destn': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/0/6'}, u'device': u'BGL_NRL_901_1AC_T_CASR920R032'}]}, u'bandwidth': u'10240000', u'downtime': u'false', u'order': {u'date-of-provisioning': u'02042020', u'ra': 737043, u'lsi': u'13535510'}}]}",2020-05-05T07:36:31.697Z
3447261,Failed,Exception in callback: any of the access is not visible in remote system so failed to complete agg selection,RCSM-ANG1642368,CEN-L2,no dry run found,"{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'lag-5'}, u'device': u'NDL_JDA_901_1AC_ASAR8XXR052', u'evc': {u'svlan': u'875'}}]}, u'service': {u'business': {u'type': u'tng'}}, u'ckt-id': u'RCSM-ANG1642368', u'destn': {u'npe': {u'devices': [{u'device': u'NOD_N57_901_12NP_A_ASR12XXR013', u'interface-list': [{u'intf-id': u'lag-7', u'svlan': u'875'}]}, {u'device': u'NOD_N57_901_13NP_A_ASR12XXR013', u'interface-list': [{u'intf-id': u'lag-7', u'svlan': u'875'}]}]}}, u'bandwidth': u'6144', u'downtime': u'false', u'order': {u'ra': 3447261, u'lsi': u'13560111'}}]}",2020-05-05T07:55:50.561Z
3432832,Failed,"{u'message': u'Device Sync Operation Error', u'type': u'DeviceError', u'details': [{u'status': u'error', u'deviceName': u'KOL_SIP_901_1AC_B_HAT910CR417', u'info': u'Failed to authenticate towards device KOL_SIP_901_1AC_B_HAT910CR417: Unknown SSH host key'}, {u'status': u'in-sync', u'deviceName': u'KOL_GPG_901_1AC_M_HAT950BR130'}]}",SSRG-ANG1642076,CEN-L2,no dry run found,"{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/2/16'}, u'device': u'KOL_SIP_901_1AC_B_HAT910CR417'}]}, u'service': {u'business': {u'type': u'tng'}}, u'ckt-id': u'SSRG-ANG1642076', u'destn': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/1/3'}, u'device': u'KOL_GPG_901_1AC_M_HAT950BR130'}]}, u'bandwidth': u'102400', u'downtime': u'false', u'order': {u'date-of-provisioning': u'05052020', u'ra': 3432832, u'lsi': u'13550066'}}]}",2020-05-05T08:09:58.751Z
3432832,Failed,Exception in callback: any of the access is not visible in remote system so failed to complete agg selection,SSRG-ANG1642076,CEN-L2,no dry run found,"{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/2/16'}, u'device': u'KOL_SIP_901_1AC_B_HAT910CR417'}]}, u'service': {u'business': {u'type': u'tng'}}, u'ckt-id': u'SSRG-ANG1642076', u'destn': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/1/3'}, u'device': u'KOL_GPG_901_1AC_M_HAT950BR130'}]}, u'bandwidth': u'102400', u'downtime': u'false', u'order': {u'date-of-provisioning': u'05052020', u'ra': 3432832, u'lsi': u'13550066'}}]}",2020-05-05T08:36:23.727Z
3448925,Failed,"{u'message': u'Device Sync Operation Error', u'type': u'DeviceError', u'details': [{u'status': u'in-sync', u'deviceName': u'MUM_NAR_911_2AC_HAT950BR088'}, {u'status': u'in-sync', u'deviceName': u'MUM_LGH_901_1AG_A_HCX6X8AR017'}, {u'status': u'error', u'deviceName': u'MUM_LGH_901_2AG_A_HCX6HX8AR034', u'info': u'Device is not available in any controllers'}]}",UBOI-ANG1642394,CEN-L2,no dry run found,"{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/3/7'}, u'device': u'MUM_NAR_911_2AC_HAT950BR088'}]}, u'service': {u'business': {u'type': u'tng'}}, u'ckt-id': u'UBOI-ANG1642394', u'destn': {u'lagg': {u'devices': [{u'device': u'MUM_LGH_901_1AG_A_HCX6X8AR017', u'interface-list': [{u'intf-id': u'Eth-Trunk24', u'svlan': u'4028'}]}, {u'device': u'MUM_LGH_901_2AG_A_HCX6HX8AR034', u'interface-list': [{u'intf-id': u'Eth-Trunk24', u'svlan': u'4028'}]}]}}, u'bandwidth': u'8192', u'downtime': u'false', u'order': {u'date-of-provisioning': u'05052020', u'ra': 3448925, u'lsi': u'13558723'}}]}",2020-05-05T08:37:09.602Z
3448925,Failed,"{u'message': u'Device Sync Operation Error', u'type': u'DeviceError', u'details': [{u'status': u'in-sync', u'deviceName': u'MUM_NAR_911_2AC_HAT950BR088'}, {u'status': u'in-sync', u'deviceName': u'MUM_LGH_901_1AG_A_HCX6X8AR017'}, {u'status': u'error', u'deviceName': u'MUM_LGH_901_2AG_A_HCX6HX8AR034', u'info': u'Device is not available in any controllers'}]}",UBOI-ANG1642394,CEN-L2,no dry run found,"{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/3/7'}, u'device': u'MUM_NAR_911_2AC_HAT950BR088'}]}, u'service': {u'business': {u'type': u'tng'}}, u'ckt-id': u'UBOI-ANG1642394', u'destn': {u'lagg': {u'devices': [{u'device': u'MUM_LGH_901_1AG_A_HCX6X8AR017', u'interface-list': [{u'intf-id': u'Eth-Trunk24', u'svlan': u'4028'}]}, {u'device': u'MUM_LGH_901_2AG_A_HCX6HX8AR034', u'interface-list': [{u'intf-id': u'Eth-Trunk24', u'svlan': u'4028'}]}]}}, u'bandwidth': u'8192', u'downtime': u'false', u'order': {u'date-of-provisioning': u'05052020', u'ra': 3448925, u'lsi': u'13558723'}}]}",2020-05-05T08:48:52.613Z
3449983,Failed,"{u'error': {u'data': {u'errors': [{u'path': u'/mpls-l2vpn-cfs:mpls-l2vpn{ICIB-ANG1642468}/src/access{CHD_MDM_901_1AC_M_ASAR8XXR013}/interface/mux-hostname', u'message': u'Data not found', u'code': -32000, u'type': u'data.not_found', u'reason': u'Data not found'}]}}}",ICIB-ANG1642468,CEN-L2,no dry run found,"{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'1/6/3', u'mux-hostname': u'CHD_MDM_901_1AC_M_ASAR8XXR013'}, u'device': u'CHD_MDM_901_1AC_M_ASAR8XXR013'}]}, u'service': {u'business': {u'type': u'tng'}}, u'ckt-id': u'ICIB-ANG1642468', u'destn': {u'lagg': {u'devices': [{u'device': u'CHD_C25_901_1AG_ASR7XXXR002', u'interface-list': [{u'intf-id': u'lag-4', u'svlan': u'2715'}]}, {u'device': u'CHD_C34_901_2NP_ASR12XXR001', u'interface-list': [{u'intf-id': u'lag-4', u'svlan': u'2715'}]}]}}, u'bandwidth': u'20480', u'downtime': u'false', u'order': {u'date-of-provisioning': u'05052020', u'ra': 3449983, u'lsi': u'13564284'}}]}",2020-05-05T10:02:57.764Z
3449894,Failed,"{u'error': {u'data': {u'errors': [{u'path': u'/mpls-l2vpn-cfs:mpls-l2vpn{LPSO-ANG1642451}/src/access{NDL_DVG_901_1AC_ASAR8XXR141}/interface/mux-hostname', u'message': u'Data not found', u'code': -32000, u'type': u'data.not_found', u'reason': u'Data not found'}]}}}",LPSO-ANG1642451,CEN-L2,no dry run found,"{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'1/5/5', u'mux-hostname': u'NDL_DVG_901_1AC_ASAR8XXR141'}, u'device': u'NDL_DVG_901_1AC_ASAR8XXR141'}]}, u'service': {u'business': {u'type': u'tng'}}, u'ckt-id': u'LPSO-ANG1642451', u'destn': {u'npe': {u'devices': [{u'device': u'NOD_N57_901_1NP_ASR7XXXR001', u'interface-list': [{u'intf-id': u'lag-22', u'svlan': u'4047'}]}, {u'device': u'NOD_N57_901_2NP_ASR7XXXR001', u'interface-list': [{u'intf-id': u'lag-22', u'svlan': u'4047'}]}]}}, u'bandwidth': u'10240', u'downtime': u'false', u'order': {u'date-of-provisioning': u'05052020', u'ra': 3449894, u'lsi': u'13560809'}}]}",2020-05-05T10:25:14.402Z
3448925,Failed,Exception in callback: any of the access is not visible in remote system so failed to complete agg selection,UBOI-ANG1642394,CEN-L2,no dry run found,"{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/3/7'}, u'device': u'MUM_NAR_911_2AC_HAT950BR088'}]}, u'service': {u'business': {u'type': u'tng'}}, u'ckt-id': u'UBOI-ANG1642394', u'destn': {u'lagg': {u'devices': [{u'device': u'MUM_LGH_901_1AG_A_HCX6X8AR017', u'interface-list': [{u'intf-id': u'Eth-Trunk24', u'svlan': u'4028'}]}, {u'device': u'MUM_LGH_901_2AG_A_HCX6HX8AR034', u'interface-list': [{u'intf-id': u'Eth-Trunk24', u'svlan': u'4028'}]}]}}, u'bandwidth': u'8192', u'downtime': u'false', u'order': {u'date-of-provisioning': u'05052020', u'ra': 3448925, u'lsi': u'13558723'}}]}",2020-05-05T10:27:07.204Z
747068,Failed,"{u'message': u'Device Sync Operation Error', u'type': u'DeviceError', u'details': [{u'status': u'error', u'deviceName': u' BGL_KVR_901_1AC_T_CASR920R032', u'info': u'Device is not available in any controllers'}, {u'status': u'in-sync', u'deviceName': u'BGL_ARP_901_1AG_CASR9KTR143'}]}",TC_68,CEN-L2,no dry run found,"{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/0/4'}, u'device': u' BGL_KVR_901_1AC_T_CASR920R032', u'evc': {u'svlan': u'300'}}]}, u'service': {u'business': {u'type': u'tng'}}, u'ckt-id': u'TC_68', u'destn': {u'lagg': {u'devices': [{u'device': u'BGL_ARP_901_1AG_CASR9KTR143', u'interface-list': [{u'intf-id': u'GigabitEthernet0/3/1/12', u'svlan': u'300'}]}]}}, u'bandwidth': u'10240', u'downtime': u'false', u'order': {u'ra': 747068, u'lsi': u'1353'}}]}",2020-05-05T12:12:34.730Z
73707,Failed,Circuit ID - TC_7:Qos policy Global_QOS not exist on BGL_BFD_933_1AC_B_CASR920R420,TC_7,CEN-L2,no dry run found,"{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/0/11'}, u'device': u'BGL_BFD_933_1AC_B_CASR920R420', u'evc': {u'svlan': u'100'}}]}, u'service': {u'mobility': {u'type': u'2G-L2'}}, u'ckt-id': u'TC_7', u'destn': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/0/8'}, u'device': u'BGL_DDK_907_1AC_CASR920R415', u'evc': {u'svlan': u'100'}}]}, u'bandwidth': u'4096', u'downtime': u'false', u'order': {u'ra': 73707, u'lsi': u'0'}}]}",2020-05-05T13:05:59.441Z
737023,Success,Service provisioning success,TC_23,CEN-L2,"[{u'RFS1': u'<rpc xmlns=""urn:ietf:params:xml:ns:netconf:base:1.0""\n     message-id=""4"">\n  <edit-config xmlns:nc=""urn:ietf:params:xml:ns:netconf:base:1.0"">\n    <target>\n      <running/>\n    </target>\n    <test-option>test-then-set</test-option>\n    <error-option>rollback-on-error</error-option>\n    <with-inactive xmlns=""http://tail-f.com/ns/netconf/inactive/1.0""/>\n    <config>\n      <mpls-l2vpn xmlns=""http://com.cisco/bharti/mpls-l2vpn"">\n        <ckt-id>TC_23</ckt-id>\n        <bandwidth>4096</bandwidth>\n        <reconcile>false</reconcile>\n        <order>\n          <ra>737023</ra>\n          <date-of-provisioning>05052020</date-of-provisioning>\n        </order>\n        <service>\n          <mobility>\n            <type>2G-L2</type>\n          </mobility>\n        </service>\n        <primary-pwid>100000000</primary-pwid>\n        <destn>\n          <lagg>\n            <devices>\n              <device>BGL_ARP_901_1AG_CASR9KTR143</device>\n            </devices>\n          </lagg>\n          <access>\n            <device>BGL_NRL_901_1AC_T_CASR920R032</device>\n            <interface>\n              <intf-id>GigabitEthernet0/0/5</intf-id>\n            </interface>\n            <evc>\n              <svlan>103</svlan>\n              <vlan-id>102</vlan-id>\n            </evc>\n          </access>\n          <type>e2ecen-intra</type>\n        </destn>\n        <src>\n          <lagg>\n            <devices>\n              <device>BGL_VAS_901_1AG_A_CASR9KTR150</device>\n            </devices>\n          </lagg>\n          <access>\n            <device>BGL_VAS_933_1AC_B_CASR920R220</device>\n            <interface>\n              <intf-id>GigabitEthernet0/0/8</intf-id>\n            </interface>\n            <evc>\n              <svlan>103</svlan>\n              <vlan-id>102</vlan-id>\n            </evc>\n          </access>\n        </src>\n        <mtu/>\n      </mpls-l2vpn>\n    </config>\n  </edit-config>\n</rpc>\n'}, {u'BGL_VAS_933_1AC_B_CASR920R220': u'\n\ninterface GigabitEthernet0/0/8\n service instance 102 ethernet\n  description #MOB#2G-L2#TC_23#737023#4096#05052020#\n  encapsulation dot1q 102 second-dot1q 103\n  rewrite ingress tag pop 2 symmetric\n  l2protocol forward\n  service-policy input Global_QOS\n  service-policy output max-queue\n  xconnect 10.225.110.114 100000000 encapsulation mpls\n   no mpls control-word\n  exit\n exit\n no keepalive\n mtu           9202\n load-interval 30\nexit\n'}, {u'BGL_VAS_901_1AG_A_CASR9KTR150': u'l2vpn\n pw-class CEN-CW-FAT\n  encapsulation mpls\n   control-word\n   load-balancing\n    flow-label both\n   exit\n  exit\n exit\n bridge group TC_23_737023\n  bridge-domain TC_23_737023\n   mtu 9202\n   neighbor 10.60.67.146 pw-id 100000000\n   exit\n   vfi TC_23_737023\n    neighbor 192.168.53.130 pw-id 100000000\n     pw-class CEN-CW-FAT\n    exit\n   exit\n  exit\n exit\nexit\n'}, {u'BGL_NRL_901_1AC_T_CASR920R032': u'\n\ninterface GigabitEthernet0/0/5\n service instance 102 ethernet\n  description #MOB#2G-L2#TC_23#737023#4096#05052020#\n  encapsulation dot1q 102 second-dot1q 103\n  rewrite ingress tag pop 2 symmetric\n  l2protocol forward\n  service-policy input Global_QOS\n  service-policy output max-queue\n  xconnect 192.168.53.130 100000000 encapsulation mpls\n   no mpls control-word\n  exit\n exit\n no keepalive\n mtu           9202\n load-interval 30\nexit\n'}, {u'BGL_ARP_901_1AG_CASR9KTR143': u'l2vpn\n pw-class CEN-CW-FAT\n  encapsulation mpls\n   control-word\n   load-balancing\n    flow-label both\n   exit\n  exit\n exit\n bridge group TC_23_737023\n  bridge-domain TC_23_737023\n   mtu 9202\n   neighbor 192.168.55.92 pw-id 100000000\n   exit\n   vfi TC_23_737023\n    neighbor 10.225.110.114 pw-id 100000000\n     pw-class CEN-CW-FAT\n    exit\n   exit\n  exit\n exit\nexit\n'}]","{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/0/8'}, u'device': u'BGL_VAS_933_1AC_B_CASR920R220', u'evc': {u'svlan': u'102', u'cvlan': u'103'}}]}, u'service': {u'mobility': {u'type': u'2G-L2'}}, u'ckt-id': u'TC_23', u'destn': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/0/5'}, u'device': u'BGL_NRL_901_1AC_T_CASR920R032', u'evc': {u'svlan': u'102', u'cvlan': u'103'}}]}, u'bandwidth': u'4096', u'downtime': u'false', u'order': {u'ra': 737023, u'lsi': u'0'}}]}",2020-05-05T13:06:17.962Z
737043,Success,Service provisioning success,TC_43,CEN-L2,"[{u'RFS1': u'<rpc xmlns=""urn:ietf:params:xml:ns:netconf:base:1.0""\n     message-id=""3"">\n  <edit-config xmlns:nc=""urn:ietf:params:xml:ns:netconf:base:1.0"">\n    <target>\n      <running/>\n    </target>\n    <test-option>test-then-set</test-option>\n    <error-option>rollback-on-error</error-option>\n    <with-inactive xmlns=""http://tail-f.com/ns/netconf/inactive/1.0""/>\n    <config>\n      <mpls-l2vpn xmlns=""http://com.cisco/bharti/mpls-l2vpn"">\n        <ckt-id>TC_43</ckt-id>\n        <bandwidth>10240000</bandwidth>\n        <reconcile>false</reconcile>\n        <order>\n          <ra>737043</ra>\n          <date-of-provisioning>02042020</date-of-provisioning>\n        </order>\n        <service>\n          <mobility>\n            <type>2G-L2</type>\n          </mobility>\n        </service>\n        <primary-pwid>100000000</primary-pwid>\n        <destn>\n          <lagg>\n            <devices>\n              <device>BGL_ARP_901_1AG_CASR9KTR143</device>\n            </devices>\n          </lagg>\n          <access>\n            <device>BGL_NRL_901_1AC_T_CASR920R032</device>\n            <interface>\n              <intf-id>GigabitEthernet0/0/6</intf-id>\n            </interface>\n            <evc>\n              <vlan-id>1</vlan-id>\n            </evc>\n          </access>\n          <type>e2ecen-intra</type>\n        </destn>\n        <src>\n          <lagg>\n            <devices>\n              <device>BGL_ARP_901_1AG_CASR9KTR143</device>\n            </devices>\n          </lagg>\n          <access>\n            <device>BGL_GVW_901_1AC_CASR903R032</device>\n            <interface>\n              <intf-id>GigabitEthernet0/4/0</intf-id>\n            </interface>\n            <evc>\n              <vlan-id>104</vlan-id>\n            </evc>\n          </access>\n        </src>\n        <mtu/>\n      </mpls-l2vpn>\n    </config>\n  </edit-config>\n</rpc>\n'}, {u'BGL_NRL_901_1AC_T_CASR920R032': u'\n\ninterface GigabitEthernet0/0/6\n description   #MOB#2G-L2#TC_43#737043#10240000#02042020#\n service instance 1 ethernet\n  description #MOB#2G-L2#TC_43#737043#10240000#02042020#\n  encapsulation default\n  l2protocol forward\n  service-policy input Global_QOS\n  service-policy output max-queue\n  xconnect 192.168.53.130 100000000 encapsulation mpls\n   no mpls control-word\n  exit\n exit\n no keepalive\n mtu           9202\n load-interval 30\nexit\n'}, {u'BGL_GVW_901_1AC_CASR903R032': u'\n\ninterface GigabitEthernet0/4/0\n service instance 104 ethernet\n  description #MOB#2G-L2#TC_43#737043#10240000#02042020#\n  encapsulation dot1q 104\n  rewrite ingress tag pop 1 symmetric\n  l2protocol forward\n  service-policy input Global_QOS\n  service-policy output max-queue\n  xconnect 192.168.53.130 100000000 encapsulation mpls\n   no mpls control-word\n  exit\n exit\n no keepalive\n mtu           9202\n load-interval 30\nexit\n'}, {u'BGL_ARP_901_1AG_CASR9KTR143': u'l2vpn\n xconnect group CEN-NSO\n  p2p TC_43\n   neighbor ipv4 192.168.55.89 pw-id 100000000\n   exit\n   neighbor ipv4 192.168.55.92 pw-id 100000000\n   exit\n  exit\n exit\nexit\n'}]","{u'mpls-l2vpn-cfs:mpls-l2vpn': [{u'src': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/4/0'}, u'device': u'BGL_GVW_901_1AC_CASR903R032', u'evc': {u'svlan': u'104'}}]}, u'service': {u'mobility': {u'type': u'2G-L2'}}, u'ckt-id': u'TC_43', u'destn': {u'access': [{u'interface': {u'intf-id': u'GigabitEthernet0/0/6'}, u'device': u'BGL_NRL_901_1AC_T_CASR920R032'}]}, u'bandwidth': u'10240000', u'downtime': u'false', u'order': {u'date-of-provisioning': u'02042020', u'ra': 737043, u'lsi': u'13535510'}}]}",2020-05-05T13:06:23.235Z
